z,M,lambda,zeta,lambda_true,zeta_true
0.2338917455287687,357986373745785.9,103.42760642947873,6.532938246787845,95.1372385415871,7.239986368533529
0.13934278089884886,301244653828110.8,77.42297726977542,5.674945922283755,78.6795057941308,5.43349738963572
0.16820645955971986,260814036623551.12,77.135876597905,5.4931101555206965,68.20637281440263,4.384909895517985
0.5277138744862405,121655193593367.27,33.2705922776428,1.584930918238569,33.17488557893996,1.491691509304583
0.24940552604125785,173984981426004.12,64.9400166847033,3.1736741184027673,45.683035114686184,2.40268648321008
0.3451241871753228,249074689170917.9,65.89728068884618,4.093999682266814,66.86511502111259,4.2673753140647825
0.3985978022920065,270792194380963.16,72.77082603457599,3.760125895969702,73.44825397541211,4.918885753095581
0.39538671593551333,366653707283744.44,90.50790261037118,10.20772244244987,100.00156155425069,7.823618909414789
0.40238513127889064,521750813536949.9,164.04249113483786,14.074942985244057,143.47395525636924,13.465459142409433
0.35748668563767905,180176847569849.53,51.775831855064766,2.873238131685506,48.152283423425985,2.6050332616000644
0.21622926883253601,568493518563281.5,133.16429103433725,12.58419344341556,152.07908622838997,14.655474989732395
0.1254195550167371,128705426271681.9,32.967539502470665,1.2956128828477418,32.983506043285786,1.4694892958547698
1.0430909919532791,114379386912851.06,36.55946790046162,1.6607598617185182,33.97800756937711,1.559751188890722
0.2488107226207806,164515880807896.16,40.862993195587954,1.6157817981838771,43.14449872458941,2.2047102354139794
0.4217539482797211,197142841415355.34,78.83132172900453,3.848164522215011,53.33507302140398,3.0411124193543753
0.12501236445577768,171159584871205.78,43.47673974793698,2.1036252648540463,44.11155674788269,2.2753196640190665
1.0533984934579985,193127571683303.97,60.53706742402968,3.5093199792237164,58.07399642163785,3.4931504973164387
0.10503457874158927,114618624097050.31,32.78002562227416,1.4025832588561813,29.222177342644173,1.2245058257474086
0.5513990826464631,127335130872594.52,38.34645965150257,2.0403193300228786,34.89405753971497,1.6100898646167432
0.3560748291514354,360158042285247.0,72.25808949047126,6.359448173661669,97.57272327616062,7.534831973119824
0.5841684326472208,187151283421016.88,55.05069002410821,2.9780718839983225,51.96852184077246,2.9325852660854608
0.1160919157095277,321561303751432.9,83.38909504755006,6.608389909082009,83.82026658854276,5.974157409891246
0.2887225823018149,186116672639881.9,46.264606657910015,2.6055315098275145,49.23262576868074,2.690507944992134
0.5128243350688799,390736322612034.44,128.33008627521568,11.921324464720517,108.79637000756645,8.898184992021585
0.3850590188545635,130920289200432.53,30.12854330122309,1.2440045764592849,34.92078787351511,1.6075303916905106
0.828700453399501,228571904620477.28,70.0057167708337,3.8872748511533577,66.42272300240657,4.2591752003078
0.7412443406405573,239021642050262.4,71.01968980997702,4.02378907101827,68.49845086458504,4.454338451097339
0.4418151183787603,176628169903712.44,49.18833411490371,2.2617498167237806,47.83766398298362,2.5830058432984835
0.4336362070037416,131161084579089.42,25.46040417431658,1.362997802658235,35.265085548398396,1.6327147757037597
0.24355671017593994,260735218370072.62,73.55925816598584,4.618832603570771,68.9554660484616,4.462521756934805
0.3424965736453194,242286972630451.7,56.97089389462381,3.6607957550674577,64.9796984180432,4.087531556809525
0.6612658176655979,183383503148829.06,51.45673200236633,3.0993761818757264,51.5706863463813,2.9026580131495496
0.5500347003326305,174839931980509.78,40.619935221784644,2.588228874656528,48.20565750127665,2.6176427748259092
0.5040804032598213,459804288582526.94,128.3734079268657,10.827642744877977,128.25743404419507,11.395167755391908
0.20084862403169926,182364198186992.6,44.836861952611464,2.7403870611048666,47.57843766023097,2.5523050058986017
0.2602706932994748,1337199305404845.8,377.81124384694766,60.78460296710688,366.3337857397942,55.01710961794708
0.23861760931592707,252585507313983.28,81.82083937769539,5.9422827196064825,66.70754847294891,4.24522600922377
0.7498687516683369,182494936440626.0,50.71295052598966,2.8934424889108694,52.09386585451608,2.9514743526380367
0.2186525375072188,306809085083701.3,71.25295861291964,6.1718196823076665,81.09855169527614,5.693249617941021
0.570613265619112,161823424799071.72,48.7878214454613,2.525893829295139,44.702551167711896,2.337669835766054
0.5519858136765847,110705294015805.08,27.65899279030769,1.1502570922101267,30.255121844898518,1.299219656860623
0.5350440009991937,181148664414698.56,47.45640250377015,2.2049884986151,49.854710446665614,2.7527770815344192
0.9344576261672775,139566169156072.02,47.633595718557636,2.3528355122219495,40.880802573623754,2.0562330017444386
0.6041838405005999,181200192279826.1,38.46264126654119,1.9783455933106753,50.453934896688025,2.8059410843993016
0.15296171586323432,333906030522419.2,84.72429959115848,5.872170607731855,87.56020576682727,6.382833843019071
0.4778051780325169,193423505636055.84,46.03953128560524,2.5819504157828925,52.795374429079935,2.997710840987491
0.365475963107618,291434460962617.6,86.60305546524965,5.888593900649947,78.73971532912391,5.458481157896953
0.7330037078079955,207544872183441.53,43.36701927904057,2.1305190581815223,59.22720544492023,3.578786373269428
0.24515420752640882,149173776582586.12,32.83431405535277,1.9569951907530005,39.02268767030989,1.8955881539355104
0.43549445236217454,144951033627651.03,37.896340190135064,2.1245791342886693,39.062710834609675,1.9042496351237188
0.1350341893323114,114728356096194.7,22.031709313558675,1.2465242256646667,29.373941084053534,1.2345988281119609
0.6028433736383348,159232866281584.16,37.95715363128179,1.8931538559251773,44.21280680559877,2.3005062693264655
0.13298237635945492,104621889706034.19,37.462800551909474,1.6171795097680177,26.729248917705224,1.0712464779992659
0.5164511736850117,112342096468565.23,44.56813190496526,1.836286525193167,30.528814015565615,1.3161537558245693
0.4234497307999874,126502896947789.64,37.80318485954401,1.9507957970775045,33.93122499260267,1.5404734446622237
0.6623134013112094,126719784795118.56,25.321724461967047,1.2655351294058692,35.37968692354916,1.6469803129762657
0.4743822805802622,102958434691260.28,21.98381064170644,1.0685332865151242,27.734772783095423,1.1384446089557665
0.7187546794644383,347100013241652.75,91.51653708688016,6.501035162752225,99.83425909454049,7.846174195328771
0.9057961668308431,101766503907430.77,37.03012673657652,1.3638990835073945,29.47906821104318,1.2568957297059176
0.16722052357255152,149362023797340.38,42.119353051886094,2.0930850133480914,38.6215886004205,1.8642048809378602
0.7267976627477619,119388443433471.66,36.27327806475333,1.7712282399189792,33.65973921747394,1.5297204670792135
1.103559608146669,126539673945792.05,34.52483528034002,1.7723822430690848,38.04191268180182,1.8504320436127353
0.2693225379877321,294102198474384.75,59.52657876083334,3.740402520873722,78.27650970789306,5.402085060561876
0.3510794976229993,117702204976032.86,33.141516226813145,1.6220152959860634,31.157150385831635,1.3534390204267397
0.2056659384271292,132862469188820.45,39.56664327415076,1.9191408480499508,34.46939090895549,1.5719900384154932
0.5488582984518429,190201092174383.28,49.757802563137695,2.9606247969322643,52.51893210003795,2.9776564622976247
0.6691919578581007,439237929573525.1,126.02110283829073,11.071545789106029,125.86751550421828,11.108100630059742
0.6117517882517731,113115637396411.34,25.855637583286388,1.085652491007276,31.24083203052785,1.3647681349554202
0.1894367436525186,218220074558423.22,84.80859355957944,4.77030240912765,57.04143871354625,3.3522693798503664
0.6646605050143338,209303970066973.72,72.3217179026577,3.998662609503598,59.04984011357838,3.5585670371618283
0.15154752779072989,118219996127596.98,26.47535073267578,1.0604605841512904,30.357535891915227,1.297598366448843
0.11735611509019357,128506679712767.48,29.279015948187066,1.4293811843685837,32.894321427662234,1.463352952579645
0.16208085257779006,179543808094175.84,51.89373175866421,2.8567865852842633,46.56238988749129,2.46937796287383
0.1781602062125187,234559019842519.03,75.74093031219367,4.282356721722696,61.29926689292442,3.734969802043753
0.4605933198049943,133960558594936.61,41.862450076952165,1.8597546798455558,36.19368159526074,1.6985512177965425
0.6992735063255325,192299221467106.62,64.00855720119318,3.4974437135276673,54.479827109941404,3.154405638613997
0.6821928159721588,123606759717672.52,38.906516770430315,1.5568925653102599,34.610007845891744,1.5939269680095507
0.19618828596929877,281977781209909.9,110.50433136125292,5.592572680897474,74.16015225020399,4.975070663414798
0.20285639882552112,130812752811167.08,25.686552874829463,1.566011073418114,33.91287251743743,1.533911949552199
0.6966192940226871,108453736291390.23,30.90264224517058,1.30715739086592,30.362130418876596,1.3093240135782152
0.10521794802888361,107560767936807.27,21.936565981077635,1.0603238738455023,27.388627633039025,1.1108058029981538
0.34894786675798706,163564522383661.66,58.62652447174924,2.7815435488419635,43.568441633803026,2.2408687129673344
0.29874207537230596,543744830260588.75,118.35716626790459,10.92176166578074,147.18237628287787,13.969194300549894
0.16100065170619549,108246645459881.34,32.833034011758286,1.478227722086833,27.78537575285662,1.1359861556348723
0.5800519241521954,153247089432550.84,38.35715965067398,2.17504311178183,42.354727006362815,2.1558299439082855
0.9225497826826676,177440546589484.6,36.67917583052142,2.085938327569191,52.12083840991385,2.962359629180583
0.9106760159824863,123832668776268.1,39.203798985995014,1.9209163454454314,36.04163782743124,1.7006428852492494
1.0336129304805408,191131299602304.22,46.385468580100834,2.8362853377845196,57.27466475079022,3.419983274752909
0.15136064435122099,188430204483819.62,63.08655300167529,3.1203306057393267,48.83864765580677,2.6527394222338256
0.5656204845996824,262030527408625.03,67.90570008168604,4.2753589561367,73.02362915782673,4.889666614757312
